1642519235,714457
1642519150,1938269
1642519064,1938265
1642518977,743513
1642518890,743511
1642518803,743505
1642518716,2490641
1642518629,858900
1642518542,743498
1642518456,285590
1642518326,268114
1642518235,363216
1642517841,74614
1642517647,106888
1642517445,66014
1633823530,207932
1633817299,165353
1633817218,165353
1633748098,130512
1381384059,906689
1634371490,117954
1631820008,381410
1628747158,28511
1628747070,28511
1566348812,43197
1566348724,50191
1566348636,50196
1511211530,43891
1626606164,1428164
1626606079,132711
1626605419,463594
1625815645,1125365
1625815556,126416
1625815467,1539468
1625815378,2491097
1625815289,1539464
1625815200,389174
1625815040,90345
1625814965,45372
1625814890,745662
1625814815,342582
1625814740,97167
1625814665,425844
1625813985,45171
1625813806,2567862
1625813717,2567862
1625813628,2567862
1625813539,168491
1625813450,168491
1386810926,355900
1624800339,650144
1624686319,99438
1624686234,190524
1624685925,616962
1624685837,564016
1624685750,321593
1624683638,93977
1625843617,385388
1624172823,211003
1622822741,90346
1622822656,148623
1622212694,429560
1621543377,285590
1621112562,268114
1621111592,363216
1622417675,1137891
1622411626,2038704
1618807520,74614
1618807430,751591
1618804899,154765
1618802562,106888
1618802241,66014
1618802153,1629762
1618767036,1054456
1616240434,576365
1616235963,100521
1615640456,425836
1615640274,120620
1615640187,176135
1615640109,63062
1615640030,1737302
1509778958,3192
1613846280,146640
1613846195,323895
1613846110,323096
1613845999,46959
1613845913,63353
1613845829,35933
1613845743,2567863
1613845657,168834
1613845574,93611
1613845491,382113
1613845405,48401
1613845234,63345
1613845150,83802
1613845065,63788
1613844981,85369
1613841548,49683
1611807168,191701
1610157087,128741
1610157001,1611546
1610156916,1611549
1610156831,1448044
1610156745,128741
1610156659,1611547
1610156573,1448043
1610156487,41604
1610156400,41604
1610156314,1611548
1610156227,1611548
1610156141,1611549
1610156055,1448043
1610155968,1611546
1610155882,128741
1610155795,1448044
1610155708,1611546
1609434678,2564002
1609434595,700990
1609434512,1903712
1609434122,1978917
1609434036,1978917
1609433950,1978917
1609433864,1978917
1609433778,1978917
1609433692,1978917
1609433606,1978917
1609433520,1978917
1609433434,1978917
1609433348,1978917
1609433262,1978917
1609433176,1978917
1609433090,1978917
1608692279,2507418
1228304507,193049
1610635991,2547459
1610635902,203015
1610635407,34190
1610635316,287721
1610635235,137178
1610635164,493175
1610635087,137170
1610635010,1715390
1610634928,2547368
1610634848,186426
1610634784,1715365
1610629952,316468
1610629864,316474
1610629775,316486
1610629689,369422
1610629603,191878
1610629513,76119
1610629424,226103
1610629291,307165
1610629204,154000
1610629115,1980159
1610629028,2546644
1610628941,2546643
1610628854,2546642
1610628767,798304
1610628680,1980154
1610628592,1433400
1610628504,2546641
1610628417,1056488
1610628330,2546640
1610628243,883138
1610628155,1393008
1610628066,1980155
1610627977,2546639
1610627889,2546638
1610627801,798302
1610627714,2546637
1610627537,160839
1610627352,50514
1610627260,103871
1610627172,66672
1610627009,476039
1610626924,64047
1610626838,171908
1610626756,432642
1610626668,171900
1610626578,39106
1610626489,286842
1610626402,3444
1610626316,93211
1610626231,168836
1610626144,37494
1610626056,64029
1610625966,3449
1610625877,78478
1610625523,64045
1610625336,64022
1610625232,292815
1610624201,197077
1610624109,2545962
1610623804,156270
1610623718,1982072
1610623629,89481
1610623541,46220
1610623454,2545979
1610623368,156271
1610623282,88032
1610623194,99806
1610623108,1245586
1610623023,29808
1610622937,2212986
1610622807,2545981
1610622721,2545980
1610622546,41786
1610622455,51002
1610622352,210370
1610622262,2483298
1610622172,435377
1610622082,435380
1610621992,1118407
1610621902,1118417
1610621729,1055743
1610621636,1111104
1610621550,640773
1610621374,1882389
1610621285,182300
1610621195,941573
1610621104,941570
1610621014,941575
1610620924,182310
1610620834,182323
1610620744,182324
1610620658,147273
1610620501,425836
1610620409,56029
1610620146,82528
1610620056,323707
1610619967,261786
1610619878,158558
1610619700,158573
1610619612,158559
1610619434,158550
1610619132,2528289
1610619042,1715883
1610618378,28930
1610618286,28525
1610618105,35872
1610618018,77060
1610617567,2315787
1610617446,185002
1610617358,185001
1610617278,47082
1610617188,169268
1610617098,46142
1610617008,117583
1610616919,363211
1610616828,1227758
1607271070,126368
1607270981,1237795
1607270892,2491102
1607270803,2491101
1607270714,126566
1607270625,126561
1607270536,549149
1607270447,126558
1607270358,96521
1607270269,2563118
1607270180,424914
1607270091,93977
1607270002,424906
1607269913,323693
1607269824,2491246
1607269735,126553
1607269646,1081051
1607269557,126548
1607269468,126547
1607269379,992666
1607269291,2057970
1607269202,126543
1607269113,126542
1607269024,126541
1607268753,126426
1607268664,126421
1607268575,56032
1607268486,56040
1607268397,490843
1607268308,38872
1607268219,126403
1607268130,126363
1607268041,1489476
1607267952,126362
1607267863,126361
1607267774,126361
1607267685,1296274
1607267596,2491095
1607267507,2491094
1607267418,2491093
1607267329,1489473
1607267240,2491092
1607267151,2491091
1607267062,2491090
1607266972,1085342
1607266882,1085342
1607266793,1382063
1607266609,2563121
1607266520,126564
1607266431,167908
1607266342,41398
1607266253,2491099
1607266164,2491098
1607265991,85216
1607265814,166594
1607265725,126360
1607265636,1471837
1607265547,1237795
1607265458,1237795
1607265369,2491102
1607265280,2563120
1607265191,424909
1607265102,126556
1607265013,2563117
1607264924,1296280
1607264835,2491245
1607264708,1026954
1607264027,64034
1607183759,168559
1607183672,168559
1607183585,168559
1607183498,168559
1607183409,43782
1607183320,43782
1607183231,43782
1607183142,43782
1607183053,43782
1607182964,43782
1607182875,43782
1607182786,43782
1607182697,43782
1607182608,43782
1607182519,43782
1607182430,43782
1607182341,43782
1607182252,43782
1607182163,43782
1607182074,43782
1607181985,43782
1607181896,43782
1607181807,43782
1607181718,43782
1607181629,43782
1607181540,43782
1607181451,43782
1607181362,43782
1606707832,1387318
1373439560,262758
1605131300,112879
1605131213,112883
1605131126,112863
1605130961,99507
1605130878,180069
1104323250,2563973
1373440122,183944
1373440037,300888
1331355465,3317
1220516205,3316
1330172412,307274
1595961316,141753
1600730655,203094
1600730591,227902
1600727349,445235
1600727277,85622
1600727194,28929
1600727082,66025
1600726460,264924
1600726347,3535
1595113585,240045
1595113494,74651
1595113190,235734
1595113106,714457
1595113021,1938269
1595112935,1938265
1595112848,743513
1595112761,743511
1595112674,743505
1595112587,2490641
1595112500,858900
1595112413,743498
1594476529,35872
1594476444,77060
1593478887,92927
1593478408,28930
1519157055,28525
1519156968,2483298
1519156881,435377
1519156794,435380
1519156707,1118407
1519156534,1118417
1517364550,13821
1517363412,375903
1593556287,161873
1593556174,667250
1593556089,714646
1593555468,330163
1593555383,887860
1593555298,176126
1593555115,64595
1593554945,669720
1593554856,858887
1593554767,210730
1593554678,322100
1593554589,28472
1593554500,2042393
1593554411,492483
1593554322,214676
1593553976,13044
1593553232,168120
1593553102,3712
1593553020,1137891
1593552837,96568
1593552629,434245
1593552359,153762
1593552246,283157
1593552071,85889
1593551985,153554
1593551902,167983
1593551816,168115
1593551736,167989
1593551651,167987
1593551565,167990
1593551479,153521
1593551393,363218
1593551307,362732
1593551222,212706
1593551136,86865
1593551050,85887
1593550965,1609849
1593550879,153558
1593550762,1481379
1593550647,149022
1593550413,63744
1593550297,112863
1593549799,189576
1593549734,189559
1593549559,587670
1593549471,342060
1593549357,3677
1593549272,4045
1593549047,699964
1593548957,1642853
1593548802,172643
1593548643,3334
1591474404,2547459
1591474303,203015
1591471360,34190
1591471269,287721
1590784433,137178
1590784301,493175
1590784227,137170
1590784143,1715390
1590784010,2547368
1590783933,186426
1590783870,1715365
1590718500,316468
1590718415,316474
1590718330,316486
1590718247,369422
1590718164,191878
1590718063,76119
1590717977,49555
1590717731,226103
1590129951,88036
1590129869,307165
1590126020,66025
1590125679,154000
1590125343,154000
1590125009,154000
1590124817,154000
1590124733,1980159
1590124649,1547847
1590124565,1547847
1590124481,2546645
1590124379,2546644
1590124283,2546643
1590124052,2546643
1590123697,2546643
1590123336,2546643
1590122963,2546643
1590122566,2546642
1590122159,2546642
1590121740,2546642
1590121321,2546642
1590120936,798304
1590120527,1980154
1590120143,1980154
1590119759,1980154
1590119385,1980154
1590118978,1980154
1590118567,1980154
1590118180,1980154
1590117825,1980154
1590117400,1980154
1590116349,221758
1590115865,1433400
1590115264,1433400
1590114870,1433400
1590114383,2546641
1590113862,2546641
1590113056,1056488
1590112603,1056488
1590112394,1056488
1590112282,2546640
1590112111,883138
1590111839,883138
1590111629,883138
1590111453,1393008
1590111081,1980155
1590110666,2546639
1590110272,2546638
1590109870,2546638
1590109479,1983733
1590109176,798302
1590109030,798302
1590108924,798302
1590108840,2546637
1588057279,160839
1588057102,50514
1588057014,205532
1588056926,103871
1588056841,66672
1588055100,516549
1591627618,85712
1587088264,476039
1587088179,64047
1587088013,171908
1587087934,432642
1587087673,171900
1587087587,39106
1587087329,286842
1587087245,3444
1587087161,93211
1587087079,168836
1587086995,1055743
1587086912,37494
1587086827,261450
1587086737,1111104
1587086652,64029
1587086567,3449
1587086483,640773
1587086312,78478
1587085970,64045
1587085407,1882389
1587085057,64022
1587084725,239685
1587068440,292815
1587032406,182300
1587032318,197077
1587032231,941573
1587032144,941570
1587032057,2545962
1587031970,941567
1587031883,941568
1587031796,941575
1587031709,182309
1587031622,182310
1587031535,59677
1587031447,168123
1587031360,941578
1587031273,941580
1587031186,182322
1587031099,182323
1587031012,155545
1587030925,59679
1587030838,184084
1587030751,941581
1587030664,182324
1587030577,941582
1587030487,182325
1587029290,2545979
1587029207,156271
1587029124,1982072
1587029041,2545986
1587028958,89481
1587028875,46220
1587028792,88032
1587028709,120273
1587028626,2212985
1587028543,156270
1587028460,120273
1587028377,29808
1587028294,99806
1587028211,29808
1587028128,2212987
1587028045,156270
1587027962,1982072
1587027879,2212987
1587027796,2212985
1587027713,2212986
1587027630,2545986
1587027547,156270
1587027464,156271
1587027381,88032
1587027298,99806
1587027215,25629
1587027132,1982072
1587027049,147273
1587026966,2545979
1587026883,89481
1587026800,46220
1587026717,120273
1587026634,46220
1587026551,2212987
1587026468,1245586
1587026385,25629
1587026302,25629
1587026219,147273
1587026136,2545979
1587026053,156271
1587025970,1245586
1587025887,88032
1587025804,99806
1587025721,147273
1587025638,2212986
1587025555,2212985
1587025472,1245586
1587025389,29808
1587025306,2212986
1587018291,2545981
1587018208,2545980
1586060979,425836
1586060890,56029
1586060166,82528
1586060079,323707
1586059992,323707
1585509334,261786
1585509248,158558
1585509076,158573
1585508990,158559
1585508818,158550
1585115429,13443
1585115337,4443
1585115245,4443
1585115158,13443
1585113611,13443
1585113511,203094
1340297226,62751
570760077,3403
1584438740,227902
1354532022,266767
1353858650,1642853
1583079184,41786
1583079096,51002
1583078889,210370
1318753529,62751
1579176219,99300
1579176130,99300
1579175094,2528289
1579175007,1715883
1579174920,1715883
1069417714,699964
1583107974,74648
1583107838,48666
1583107619,36777
1583107506,85337
1583107297,2501417
1583106967,873093
1583106759,35924
1583106342,2029437
1583106255,365556
1583106166,29746
1583106083,447669
1583106000,447670
1583105917,180558
1583105828,117265
1583105746,638627
1583105661,45187
1583105501,2040574
1583103854,3696
1583103767,3690
1583103320,2498012
1578792646,13821
1578791690,2315787
772657200,35938
772649760,20340
772649663,321550
1580208740,2501769
1580208674,227903
1575647870,185002
1575647475,185001
1575647082,47082
1575646680,1480154
1575643793,169268
1575643611,46107
1575643433,3535
1575643253,46142
1575642986,117583
1575642828,4373
1575642740,363211
1575642651,1227758
1575642471,2518629
1575636927,486421
1575636832,264924
772657094,109171
772656982,3870
772649956,198914
772649861,191923
1578894146,2511006
1573389677,2040574
1572790872,445235
1572790800,85622
1572790717,28929
1572789178,161873
1571080897,667250
1571080812,714646
1571079931,77605
1571079846,330163
1571079761,887860
1571079676,176126
1569642174,64595
1569641018,669720
1569640848,858887
1569640759,210730
1569640670,322100
1569640581,28472
1569640492,2042393
1569640403,492483
1569640314,214676
1569639956,164262
1569639871,13044
1384872554,1533308
1573132576,688333
1573132489,2501766
1573132402,2501767
1573132315,550460
1573132228,2501768
1573132141,1393206
1573132054,2501770
1573131967,118781
1573131796,187269
1573131412,3711
1569127624,35924
1567427034,173909
1567426601,187269
1566350439,4547
1566350309,168120
1566349691,3711
1566349604,3712
1566349516,3712
1566349428,3711
1565769552,96568
1565769204,434245
1565768106,153762
1565061456,48666
1565059331,283157
1566524935,435756
1566199092,154292
1566199019,1269200
1566198946,1269200
1566198873,1269200
1566198800,142611
1566198727,142611
1566198654,154292
1566198581,154292
1566198508,858932
1566198435,858932
1566198363,858932
1566198290,858932
1566198217,858932
1566198144,858932
1566198071,858932
1566197999,1269200
1566197927,142615
1566197854,1269200
1566197781,1269200
1566197708,1269200
1566197635,183483
1566197562,183483
1566197489,142615
1566197416,142615
1566197343,142615
1566197270,142615
1566197197,142615
1566197124,142615
1566197051,142615
1566196978,142615
1566196905,142615
1566196832,142615
1566196759,142615
1566196689,78745
1563847521,85889
1563847415,153554
1563847312,167983
1563847210,168115
1563847108,167989
1563846998,167987
1563846901,167990
1563846791,167985
1563846688,153521
1563846591,363218
1563846480,362732
1563846358,212706
1563846245,55373
1563846146,86865
1563846038,85887
1563845926,1609849
1563845821,153558
1563845722,168123
1563842645,1481379
1562529157,13429
1562068898,63744
1562068673,112863
1391209438,858932
1391209365,1269200
1391209292,142611
1391209219,154292
1391209146,183483
1391209073,142615
1337018234,873093
1330238067,717594
1330238042,2045231
1330238019,2045230
1133645448,1661584
1564356965,1094858
1563034455,149022
1561759445,3330
1394332068,1783558
1394331978,462407
1394331888,2211419
1394331798,189255
1394331708,2211418
1394331618,2211416
1394331528,109559
1394331438,109558
1561263530,13429
1560660169,189576
1560656120,189559
1560642101,3334
1560641986,63459
1560641898,587670
1560641810,342060
1253214413,3352
1559904794,3677
1559904709,4045
1557880166,172643
1554400103,289753
1554390603,226101
1559969437,2038705
1559969427,1499537
1559969404,299116
1559969390,4412
1559969379,4421
1559969327,349246
1559969303,4424
1559969284,3218
1559905670,203478
1558143112,115664
1552485503,85337
1552055170,2029437
1552055089,365556
1552054911,29746
1552054770,447669
1552054687,447670
1552054604,180558
1552054515,117265
1552054426,74648
1552054337,74647
1552054255,638627
1551319539,78607
1551319369,2501417
1549111173,2498012
1549111068,36777
1473233374,4214
1318747223,45187
1552057365,1536645
1552057278,43335
1552057191,327892
1552057104,688333
1552057017,266767
1552056930,3696
1552056843,3690
1552056756,75702
1552056669,2501766
1552056582,2501767
1552056495,550460
1552056408,2501768
1552056321,77070
1552056234,2501769
1552056147,1393206
1552056060,1393207
1552055973,2501770
1552055886,295327
1552055799,179740
1552055712,1423317
1552055625,118781
1552055538,2107771
1552055451,242124
1547581536,227903
1552776608,2044838
1552776470,1126415
1552776383,35875
1552776294,126675
1552776117,57323
1552776030,38541
1552775942,38648
1552775854,40966
1552775767,451070
1552775680,377232
1552775504,375903
1552775416,414624
1552775328,170708
1552775240,412743
1552775153,170584
1552775065,164275
1552774977,414602
1552774889,32172
1552774801,13821
1552774712,414630
1552774624,414665
1550200379,56905
1550199873,120634
1550199452,120602
1550198949,56896
1550198625,224738
1550198170,56892
1550197739,56890
1550197372,165205
1549117306,2038705
1318751401,2015165
1314929249,4102
1465956623,152397
1465189140,2029431
1330647965,1585705
1274810119,1585701
1460417065,203761
1151119773,53239
1151119689,53230
1151119605,53218
1151119521,3870
1252264225,1365876
1542033573,4102
1542033485,493391
1542033397,1604141
1542033309,474354
1542033221,451084
1542033044,1803730
1542032956,451078
1540587912,714455
1540587829,13429
1540587743,92927
1540587446,4217
1540586897,237942
1540586815,84053
1540584139,36774
1540584049,36774
1540311155,943101
1540311074,100170
1540310992,1071199
1540310910,1071202
1540310710,140576
1540310623,140576
1540310536,140576
1540310449,140576
1540310362,140576
1537784691,89481
1537784564,283872
1537778317,62927
1537778234,662769
1540583114,3218
1535686701,261448
1535685362,150983
1535683952,49840
1535683742,304163
1534883016,81913
1532343492,458695
1532343406,2033023
1399239450,161752
1192790251,118247
1535792233,296031
1535792097,112568
1535791952,72643
1535790945,124782
1535790860,3567
1535790758,292912
1535790296,209793
1535790169,883134
1535790085,330570
1535790001,798276
1535789917,977929
1535789833,1092577
1535789747,415155
1535789661,151332
1535789547,357851
1535789460,1986522
1535789319,124780
1535789212,497687
1535789128,106892
1535789044,79824
1535788957,99064
1535788826,1779285
1531247812,106569
1530729394,927809
1530729118,1043513
1530728781,2493992
1524753912,497687
1411195714,59082
1238790460,1779285
1524089268,209793
1524089141,2491202
1524089057,883134
1524088923,2491218
1524088796,2491205
1524088661,330570
1524088577,1611279
1524088493,1611279
1524088409,2491216
1524088325,2491218
1524088241,2491224
1524088157,1755063
1524088034,2491238
1524087875,2491240
1524087791,2491235
1524087707,2057634
1524087623,1755025
1524087539,2491225
1524087455,79824
1524087337,1969216
1524087223,2491231
1524086995,1564046
1524086911,2491203
1524086827,2491222
1524086743,2491219
1524086659,2491220
1524086575,2491227
1524086491,2491223
1524086407,2491205
1524086323,1092577
1524086218,2491215
1524086115,2003519
1524085988,2491242
1524085904,2003519
1524085820,2491214
1524085736,2491239
1524085652,2491217
1524085568,106635
1524085484,106892
1524085367,2491241
1524085243,1620016
1524085156,2491228
1524085072,1755026
1524084988,2491209
1524084904,1755056
1524084820,2491232
1524084736,2491206
1524084652,330559
1524084568,2491230
1524084484,2491209
1524084400,2491229
1524084316,2491243
1524084232,798276
1524084117,2003509
1524083986,2491210
1524083902,2491208
1524083818,2003509
1524083734,2491244
1524083650,2491214
1524083566,1755026
1524083482,2491211
1524083398,2491233
1524083314,79824
1524083230,977929
1524083146,977929
1524083062,2491221
1524082978,1092577
1524082894,2491204
1524082810,2491212
1524082726,1620017
1524082642,2491237
1524082558,2491230
1524082474,2057634
1524082390,2491236
1524082306,2491226
1524082221,79824
1524082137,2491234
1524082053,2491213
1524081967,99064
1524081881,415155
1108871969,151332
1526694917,459165
1526694726,862990
1526694554,754787
1526694468,2035532
1526694382,80751
1526694296,176859
1526694210,38787
1526693675,74647
1526693478,2486839
1526693398,2486838
1526692834,1035811
1526692747,122812
1526692580,165716
1526692083,187337
1526691953,664053
1526691869,1822402
1526691783,1822401
1526691697,664052
1526691611,1822400
1526691523,1822399
1526691435,283746
1526691347,264409
1526691259,1906385
1526691171,1906384
1526690973,593754
1526690775,176864
1526690690,139404
1526690605,2306214
1526690521,176857
1526690264,13258
1526690186,2051892
1526689845,241841
1526689760,137435
1523714501,1393007
1523714417,4604
1474771250,166818
1524742654,1499537
1524739527,4684
1180575390,37685
1517365339,57323
1517365252,38541
1517365164,38648
1517365076,40966
1517364988,1604141
1517364901,451070
1517364813,474354
1517364726,377232
1517364462,414624
1517364374,170708
1517364286,412743
1517364198,451084
1517364043,170584
1517363955,164275
1517363867,414602
1517363676,1803730
1517363588,451078
1517363500,32172
1517363323,414630
1517363235,414665
1474771333,414607
1519156445,2044838
1519155258,188928
1519155186,54800
1519154989,382111
1519154905,37679
1519154821,37678
1519154737,58937
1519154653,58936
1519154569,40247
1519154485,37674
1519154401,37717
1517970883,1126415
1517365706,35875
1517365617,126675
1517365529,493391
1517359838,48532
1516274383,357851
1514862957,296031
1417917639,124780
1511211616,201012
1511211438,241841
1511211164,137435
1510995332,862990
1510995125,754787
1510995039,78607
1510994953,176866
1510994867,2035532
1510994781,80751
1510994695,176859
1510994609,176857
1510994523,38787
1510993612,74647
1510252379,2486839
1510252299,2486838
1510250350,1035811
1510250264,122812
1509779297,490838
1509779212,165716
1511369231,165357
1511369061,1672020
1511368975,1672020
1511368889,1672020
1511368803,1082184
1511368631,1082184
1511368545,1917009
1511368373,1917008
1511368287,1917008
1511368115,126273
1511368029,126273
1511367857,126273
1511367599,126273
1511367513,126273
1511367427,126273
1511367341,126273
1511367255,126273
1511367083,126273
1511366395,1844632
1511366223,1569042
1511366137,1672019
1511364146,669661
1511364060,669661
1511363888,669661
1511363802,669661
1511363630,669661
1511363372,157165
1511363286,126279
1511363200,126279
1511362856,1520938
1511362340,126273
1511362254,126273
1509170324,859264
1509166457,1822402
1509165938,664053
1509165418,1822402
1509164874,1822401
1509164243,664052
1509163865,1822400
1509163777,1822399
1509163689,283746
1509163601,264409
1509163510,1906385
1509163421,1906384
1511254870,2316892
1511254598,167584
1511254505,748702
1511254306,2079031
1511254005,166818
1511253780,39358
1511253692,210377
1511253593,112879
1511252846,241756
1511252759,113210
1511252672,165788
1511252585,40320
1511252497,448267
1511252409,85282
1511252321,101609
1511252233,49664
1511252145,167570
1511251438,55580
1511251340,167593
1511251240,2072997
1511251141,2072996
1511251044,329150
1511250959,1640672
1511250874,2072995
1511250741,231665
1511250650,748699
1511250558,748687
1511250403,55578
1511250318,55576
1511250233,29710
1511250148,55572
1511250063,55570
1511249737,2479787
1511249609,2479193
1511249523,176866
1511249306,1088818
1511249108,374971
1511249021,394301
1511246808,608811
1511246669,580341
1511246541,2448053
1511246176,1472306
1511246089,1204778
1511246001,1279188
1511245915,54711
1511245484,2137820
1511245399,99437
1511245288,263836
1511244967,432648
1511244937,349366
1511244851,1841493
1511243821,151430
1511243736,63057
1511243651,63062
1511243566,1603294
1511243481,194264
1511243395,228586
1511243309,63060
1511243225,63056
1511243138,1184750
1511243053,63051
1511242879,414607
1511242691,128653
1511242478,35874
1511242391,55571
1511242269,75067
1511242178,264939
1273481680,2051892
1367971919,13258
1509842894,3570
1509842767,637485
1509842656,147926
1509842568,224740
1509842387,486690
1509842296,2306360
1509842206,51255
1509842112,1503374
1509842018,1304680
1509841837,2184935
1509841745,146539
1509841653,674062
1509841563,248848
1509841283,41782
1509841191,92927
1509841103,590039
1509841013,2184936
1509840819,71644
1509840552,329760
1509840463,329798
1509840375,329765
1509840283,205524
1509840195,329772
1509840103,115666
1509840013,329779
1509839922,329803
1509839831,666132
1509839740,404689
1509839649,488922
1509839558,329777
1509839467,666133
1509839374,488919
1509839280,87676
1509839157,347188
1509839024,67918
1509838908,56917
1509838242,640775
1509838147,748691
1509838049,1857146
1509837949,231641
1509837747,374093
1509837656,374097
1509837566,225203
1509837276,2304166
1509836571,2042888
1509836478,268844
1509836384,13493
1509836291,665996
1509835989,2011089
1509835109,177082
1502979685,112568
1502967193,72643
1500151084,124782
1497454738,1986522
1497454651,292912
1497452590,3567
1497452505,117272
1497452420,117272
1497452335,28502
1493270787,55580
1493270331,167593
1493269933,55578
1493269724,2072997
1493269537,2072996
1493269314,329150
1493269013,55576
1493268670,1640672
1493268567,167584
1493268463,29710
1493268227,35874
1493268077,2072995
1493267925,55570
1207091996,231665
1207091905,748699
1207091813,748687
1206360663,2011089
1200164919,748702
1198382667,1501231
1495829607,241756
1495829520,4072
1495829432,107817
1495829345,4072
1495829257,4073
1495829170,113210
1495829082,165788
1495828995,4072
1495828907,165701
1495828819,80379
1495828731,40320
1376008454,4540
1493273739,264939
1493271597,2479787
1491827424,176866
1491827338,2479193
1491827252,2479193
1491827166,2479193
1491827080,2479193
1491826994,2479193
1491826908,2479193
1491826822,2479193
1491826736,2479193
1491826650,176866
1491826564,176866
1491826478,176866
1491826392,176866
1491826306,176866
1491826220,176866
1491826134,176866
1491826048,176866
1491825962,176866
1491825876,176866
1491825790,176866
1491825704,176866
1491825618,176866
1491825532,80755
1491825446,80755
1491825360,80755
1491825274,80755
1491825189,1892573
1491825103,1892573
1491825017,1892573
1491824931,1892573
1491824845,1892573
1491824759,1892573
1491824673,1892573
1491735799,1088818
1492167743,4540
1489706164,374971
1489706077,35874
1489705990,55571
1489705903,394301
1489705816,55575
1489705729,55575
1489705642,55575
1489705555,55575
1489705468,55575
1489705381,55575
1488568788,608811
1488568525,580341
1487657990,2448053
1488179137,387290
1488178969,547433
1488178885,158149
1488178801,151521
1488178717,313903
1488178633,313900
1488178547,304161
1488178461,113208
1488178368,174170
1488178269,2038704
1488177994,1056880
1488177910,547455
1488177826,1424547
1488177318,310672
1488177232,46969
1488176944,397392
1488176859,459172
1488176521,1670882
1488176437,1097620
1488176353,1879258
1488176269,1097642
1488176185,2304587
1488176101,1879227
1488175751,375264
1488175653,2022365
1488175569,2022354
1488175496,50123
1486939040,593754
1486934970,47965
1486934129,176864
1486934044,139404
1486933959,2306214
1486933875,176857
1486933791,88034
1485739074,310672
1485738896,46969
1485738807,46969
1484596336,397392
1483982049,459172
1485818463,1798769
1485818375,186955
1485529693,1268173
1485529608,134766
1485529523,134766
1485529438,134766
1485529353,134766
1485529268,134766
1485529183,134766
1485529098,134766
1485529013,134766
1485528928,134766
1485528842,278950
1485528756,264418
1482678540,177082
1252264136,2042888
1203233930,2008671
1134379731,375264
1480117065,1472306
1480116978,1204778
1480116890,2079031
1480116802,1279188
1182955169,16922
1482419890,262729
1482419802,2291087
1482419714,711536
1482419615,97309
1482419525,148566
1482419365,227899
1482419297,227895
1482419211,416286
1482419103,47742
1478288976,448267
1478283349,85282
1478276901,101609
1478269890,49664
1478261361,167570
1478168489,231641
1478168403,54711
1477082496,2137820
1476658869,99437
1476653677,263836
1476652795,354530
1476652702,354530
1476652614,2321372
1249620503,268844
1249620417,13493
1249620330,665996
1249620243,2021615
1479942488,145953
1479942400,420675
1478003680,186954
1478003553,2108136
1478003449,1271610
1478003345,1271601
1478003238,2108135
1478003134,1117039
1476412831,416286
1476412557,47742
1476412482,47742
1476412095,221257
1476412008,221256
1207092087,2011089
1475686834,2316892
1207091030,173386
1207090957,4371
1474772472,151430
1474772387,63057
1474772302,63062
1474772217,1603294
1474772132,194264
1474772046,228586
1474771960,63060
1474771876,63056
1474771789,1184750
1474771703,3483
1474771618,63051
1474379976,128653
1475794971,432648
1475794968,349366
1475794947,1841493
1473043914,82502
1471158044,983195
1471157810,2315473
1471157722,210377
1471157634,2315457
1471158277,39358
1469258301,75067
1469258184,112879
1468759011,4054
1468758927,3570
